Date,cases,deaths,Country,population,continent,"14 day cases/100,000"
11/25/2020,243,0,Ghana,30417858.0,Africa,6.18715493
11/24/2020,67,0,Ghana,30417858.0,Africa,5.71703635
11/22/2020,243,0,Ghana,30417858.0,Africa,6.47645866
11/20/2020,174,0,Ghana,30417858.0,Africa,6.05894077
11/18/2020,81,0,Ghana,30417858.0,Africa,7.41998335
11/17/2020,253,1,Ghana,30417858.0,Africa,7.15369241
11/16/2020,105,2,Ghana,30417858.0,Africa,6.5717974
11/13/2020,716,0,Ghana,30417858.0,Africa,6.45344587
11/11/2020,100,0,Ghana,30417858.0,Africa,5.02007735
09/11/2020,298,0,Ghana,30417858.0,Africa,4.97076421
08/11/2020,116,0,Ghana,30417858.0,Africa,3.99107656
06/11/2020,145,0,Ghana,30417858.0,Africa,4.10942809
05/11/2020,443,0,Ghana,30417858.0,Africa,3.8858752
03/11/2020,76,0,Ghana,30417858.0,Africa,2.72208516
01/11/2020,69,0,Ghana,30417858.0,Africa,2.93248788
10/30/2020,280,4,Ghana,30417858.0,Africa,2.89961246
10/27/2020,85,0,Ghana,30417858.0,Africa,2.44921914
10/25/2020,89,2,Ghana,30417858.0,Africa,2.25196659
10/24/2020,63,2,Ghana,30417858.0,Africa,2.01855108
10/23/2020,77,0,Ghana,30417858.0,Africa,1.9429376
10/21/2020,89,2,Ghana,30417858.0,Africa,2.07772684
10/20/2020,62,0,Ghana,30417858.0,Africa,1.78513556
10/19/2020,78,0,Ghana,30417858.0,Africa,1.58130793
10/18/2020,59,0,Ghana,30417858.0,Africa,1.41035572
10/16/2020,47,0,Ghana,30417858.0,Africa,1.69965946
10/14/2020,96,2,Ghana,30417858.0,Africa,2.11717735
10/13/2020,25,2,Ghana,30417858.0,Africa,1.80157327
11/10/2020,18,0,Ghana,30417858.0,Africa,2.57414575
10/10/2020,40,0,Ghana,30417858.0,Africa,2.51496999
09/10/2020,118,3,Ghana,30417858.0,Africa,2.38346829
05/10/2020,26,0,Ghana,30417858.0,Africa,2.71222254
04/10/2020,109,2,Ghana,30417858.0,Africa,3.04426433
03/10/2020,38,0,Ghana,30417858.0,Africa,2.75167305
01/10/2020,174,0,Ghana,30417858.0,Africa,3.29083001
09/29/2020,95,2,Ghana,30417858.0,Africa,2.89632492
09/28/2020,165,0,Ghana,30417858.0,Africa,3.13302797
09/25/2020,69,0,Ghana,30417858.0,Africa,2.9883761000000004
09/24/2020,37,2,Ghana,30417858.0,Africa,2.76153567
09/23/2020,54,0,Ghana,30417858.0,Africa,3.62944689
09/22/2020,58,0,Ghana,30417858.0,Africa,3.45191959
09/21/2020,127,0,Ghana,30417858.0,Africa,4.03381461
09/20/2020,20,2,Ghana,30417858.0,Africa,3.61629672
09/19/2020,143,1,Ghana,30417858.0,Africa,3.55054587
09/18/2020,59,0,Ghana,30417858.0,Africa,3.29083001
09/16/2020,54,0,Ghana,30417858.0,Africa,3.92861325
09/15/2020,167,8,Ghana,30417858.0,Africa,4.28366784
09/13/2020,46,1,Ghana,30417858.0,Africa,4.32640589
12/09/2020,75,2,Ghana,30417858.0,Africa,4.73077361
10/09/2020,301,0,Ghana,30417858.0,Africa,4.83926251
08/09/2020,235,0,Ghana,30417858.0,Africa,4.56968403
05/09/2020,64,3,Ghana,30417858.0,Africa,4.77351167
04/09/2020,55,4,Ghana,30417858.0,Africa,4.77679921
03/09/2020,198,0,Ghana,30417858.0,Africa,5.14171642
02/09/2020,162,0,Ghana,30417858.0,Africa,4.8228248
01/09/2020,93,0,Ghana,30417858.0,Africa,5.40800736
08/31/2020,87,6,Ghana,30417858.0,Africa,5.50005855
08/30/2020,169,0,Ghana,30417858.0,Africa,6.27263103
08/29/2020,108,0,Ghana,30417858.0,Africa,6.2003051
08/27/2020,124,0,Ghana,30417858.0,Africa,6.95643987
08/26/2020,95,7,Ghana,30417858.0,Africa,7.60408573
08/25/2020,117,2,Ghana,30417858.0,Africa,7.92297735
08/23/2020,180,0,Ghana,30417858.0,Africa,9.77057622
08/22/2020,65,0,Ghana,30417858.0,Africa,10.61218709
08/21/2020,166,5,Ghana,30417858.0,Africa,10.39849683
08/20/2020,101,8,Ghana,30417858.0,Africa,13.21263318
08/19/2020,340,9,Ghana,30417858.0,Africa,17.03275753
08/18/2020,121,8,Ghana,30417858.0,Africa,15.91499309
08/17/2020,322,0,Ghana,30417858.0,Africa,18.14065935
08/16/2020,147,0,Ghana,30417858.0,Africa,17.08207067
08/15/2020,216,8,Ghana,30417858.0,Africa,21.57285368
08/14/2020,122,0,Ghana,30417858.0,Africa,22.04297226
08/13/2020,321,8,Ghana,30417858.0,Africa,21.64189208
12/08/2020,192,0,Ghana,30417858.0,Africa,23.006222199999996
11/08/2020,209,0,Ghana,30417858.0,Africa,24.94587226
10/08/2020,470,9,Ghana,30417858.0,Africa,26.4121162
09/08/2020,436,0,Ghana,30417858.0,Africa,28.54244372
07/08/2020,1022,7,Ghana,30417858.0,Africa,31.99107577
06/08/2020,1263,8,Ghana,30417858.0,Africa,30.91276184
04/08/2020,798,9,Ghana,30417858.0,Africa,30.84372345
02/08/2020,1513,0,Ghana,30417858.0,Africa,32.72419774
01/08/2020,359,7,Ghana,30417858.0,Africa,29.35446671
07/30/2020,736,7,Ghana,30417858.0,Africa,31.92861246
07/29/2020,782,0,Ghana,30417858.0,Africa,30.96207498
07/28/2020,655,0,Ghana,30417858.0,Africa,28.39121676
07/27/2020,1118,7,Ghana,30417858.0,Africa,27.78302141
07/26/2020,794,0,Ghana,30417858.0,Africa,24.99518539
07/25/2020,691,8,Ghana,30417858.0,Africa,23.74591926
07/24/2020,694,0,Ghana,30417858.0,Africa,22.69390567
07/23/2020,683,0,Ghana,30417858.0,Africa,22.51966591
07/22/2020,559,0,Ghana,30417858.0,Africa,23.08183568
07/21/2020,763,5,Ghana,30417858.0,Africa,24.17329978
07/20/2020,607,3,Ghana,30417858.0,Africa,24.926147
07/19/2020,488,1,Ghana,30417858.0,Africa,25.22202582
07/18/2020,447,5,Ghana,30417858.0,Africa,23.617705100000002
07/17/2020,695,0,Ghana,30417858.0,Africa,26.27075187
07/16/2020,442,0,Ghana,30417858.0,Africa,23.98590986
07/14/2020,470,0,Ghana,30417858.0,Africa,25.10696184
07/13/2020,270,4,Ghana,30417858.0,Africa,23.56181688
12/07/2020,414,0,Ghana,30417858.0,Africa,25.69871948
11/07/2020,371,6,Ghana,30417858.0,Africa,26.30033975
10/07/2020,641,0,Ghana,30417858.0,Africa,26.26746433
09/07/2020,854,0,Ghana,30417858.0,Africa,25.67241914
08/07/2020,891,0,Ghana,30417858.0,Africa,24.32781427
07/07/2020,992,7,Ghana,30417858.0,Africa,22.75965651
06/07/2020,697,5,Ghana,30417858.0,Africa,19.49841439
04/07/2020,1254,0,Ghana,30417858.0,Africa,20.33345017
02/07/2020,393,5,Ghana,30417858.0,Africa,18.22613545
01/07/2020,390,0,Ghana,30417858.0,Africa,18.23928562
06/29/2020,920,9,Ghana,30417858.0,Africa,17.70999128
06/28/2020,597,0,Ghana,30417858.0,Africa,16.46730023
06/27/2020,361,8,Ghana,30417858.0,Africa,15.50405029
06/26/2020,460,0,Ghana,30417858.0,Africa,16.81577973
06/25/2020,445,0,Ghana,30417858.0,Africa,15.30351019
06/24/2020,414,10,Ghana,30417858.0,Africa,14.35669796
06/22/2020,443,0,Ghana,30417858.0,Africa,14.84654179
06/21/2020,508,15,Ghana,30417858.0,Africa,13.96876795
06/20/2020,274,4,Ghana,30417858.0,Africa,13.26523386
06/19/2020,339,0,Ghana,30417858.0,Africa,13.29482175
06/18/2020,397,8,Ghana,30417858.0,Africa,13.28824666
06/17/2020,229,4,Ghana,30417858.0,Africa,12.80826546
06/15/2020,542,3,Ghana,30417858.0,Africa,12.80169038
06/14/2020,304,3,Ghana,30417858.0,Africa,12.01268018
06/13/2020,760,0,Ghana,30417858.0,Africa,11.51297373
11/06/2020,157,0,Ghana,30417858.0,Africa,10.04344224
10/06/2020,291,0,Ghana,30417858.0,Africa,10.13878098
09/06/2020,272,4,Ghana,30417858.0,Africa,10.19795674
08/06/2020,176,0,Ghana,30417858.0,Africa,9.714688
07/06/2020,294,2,Ghana,30417858.0,Africa,9.35305833
06/06/2020,283,4,Ghana,30417858.0,Africa,8.38652084
05/06/2020,337,0,Ghana,30417858.0,Africa,7.88681438
04/06/2020,251,0,Ghana,30417858.0,Africa,7.49230929
03/06/2020,227,2,Ghana,30417858.0,Africa,7.23588097
01/06/2020,302,1,Ghana,30417858.0,Africa,7.67641167
05/31/2020,152,1,Ghana,30417858.0,Africa,6.68357384
05/30/2020,313,0,Ghana,30417858.0,Africa,6.502758999999999
05/28/2020,186,0,Ghana,30417858.0,Africa,6.22989298
05/27/2020,309,2,Ghana,30417858.0,Africa,6.54220951
05/26/2020,125,0,Ghana,30417858.0,Africa,6.93013953
05/25/2020,66,1,Ghana,30417858.0,Africa,7.95585278
05/23/2020,131,0,Ghana,30417858.0,Africa,8.56404813
05/22/2020,217,0,Ghana,30417858.0,Africa,11.16120668
05/21/2020,173,0,Ghana,30417858.0,Africa,10.44780997
05/20/2020,361,2,Ghana,30417858.0,Africa,11.10203092
05/17/2020,97,1,Ghana,30417858.0,Africa,11.72337645
05/16/2020,108,4,Ghana,30417858.0,Africa,11.71680136
05/15/2020,122,0,Ghana,30417858.0,Africa,11.36174677
05/14/2020,281,2,Ghana,30417858.0,Africa,12.28554621
05/13/2020,427,0,Ghana,30417858.0,Africa,11.36174677
12/05/2020,437,0,Ghana,30417858.0,Africa,10.35575878
10/05/2020,251,4,Ghana,30417858.0,Africa,9.81002673
09/05/2020,921,0,Ghana,30417858.0,Africa,8.98485357
07/05/2020,372,0,Ghana,30417858.0,Africa,6.36796976
05/05/2020,550,0,Ghana,30417858.0,Africa,5.51320872
03/05/2020,95,1,Ghana,30417858.0,Africa,4.3888692
01/05/2020,403,1,Ghana,30417858.0,Africa,4.71104836
04/29/2020,121,5,Ghana,30417858.0,Africa,3.40260646
04/27/2020,271,1,Ghana,30417858.0,Africa,3.23494179
04/25/2020,125,1,Ghana,30417858.0,Africa,2.96207576
04/23/2020,112,0,Ghana,30417858.0,Africa,2.76482322
04/20/2020,208,0,Ghana,30417858.0,Africa,2.72208516
04/19/2020,193,1,Ghana,30417858.0,Africa,2.03827633
04/16/2020,5,0,Ghana,30417858.0,Africa,1.46624394
04/15/2020,70,0,Ghana,30417858.0,Africa,1.59117056
04/13/2020,158,0,Ghana,30417858.0,Africa,1.36104258
12/04/2020,30,2,Ghana,30417858.0,Africa,0.87777384
10/04/2020,65,0,Ghana,30417858.0,Africa,0.80873545
09/04/2020,26,1,Ghana,30417858.0,Africa,0.8054479
07/04/2020,73,0,Ghana,30417858.0,Africa,0.85476104
05/04/2020,9,0,Ghana,30417858.0,Africa,0.6344957
04/04/2020,1,0,Ghana,30417858.0,Africa,0.62134553
03/04/2020,9,0,Ghana,30417858.0,Africa,0.6344957
02/04/2020,43,0,Ghana,30417858.0,Africa,0.61805798
03/30/2020,11,0,Ghana,30417858.0,Africa,0.49313137
03/29/2020,4,2,Ghana,30417858.0,Africa,0.4569684
03/28/2020,5,0,Ghana,30417858.0,Africa,0.44381823
03/27/2020,64,0,Ghana,30417858.0,Africa,0.43395561
12/14/2020,1012,14,Iraq,39309789.0,Asia,61.55973007
12/13/2020,1022,16,Iraq,39309789.0,Asia,63.09115523
12/12/2020,1347,23,Iraq,39309789.0,Asia,64.57679027
11/12/2020,1380,25,Iraq,39309789.0,Asia,67.62437723
10/12/2020,1735,24,Iraq,39309789.0,Asia,70.43029409
09/12/2020,2123,17,Iraq,39309789.0,Asia,72.21865271
08/12/2020,1815,28,Iraq,39309789.0,Asia,72.64857107
07/12/2020,1680,21,Iraq,39309789.0,Asia,73.46516157
06/12/2020,1898,24,Iraq,39309789.0,Asia,73.68393659
05/12/2020,1855,26,Iraq,39309789.0,Asia,73.39902028
04/12/2020,2039,21,Iraq,39309789.0,Asia,75.14922047
03/12/2020,1961,34,Iraq,39309789.0,Asia,76.0014255
02/12/2020,2218,48,Iraq,39309789.0,Asia,76.988457
01/12/2020,2114,34,Iraq,39309789.0,Asia,78.87857144
11/30/2020,1614,24,Iraq,39309789.0,Asia,79.58068663
11/29/2020,1606,33,Iraq,39309789.0,Asia,81.16553359999999
11/28/2020,2545,42,Iraq,39309789.0,Asia,83.23372074
11/27/2020,2483,39,Iraq,39309789.0,Asia,83.60258561
11/26/2020,2438,55,Iraq,39309789.0,Asia,85.67586053
11/25/2020,2292,35,Iraq,39309789.0,Asia,87.60922120000001
11/24/2020,2136,38,Iraq,39309789.0,Asia,90.87812707
11/23/2020,1766,33,Iraq,39309789.0,Asia,93.54412968
11/22/2020,1786,42,Iraq,39309789.0,Asia,95.48766593
11/21/2020,2543,49,Iraq,39309789.0,Asia,98.27068774
11/20/2020,2374,39,Iraq,39309789.0,Asia,100.8781808
11/19/2020,2349,43,Iraq,39309789.0,Asia,104.2539302
11/18/2020,2961,40,Iraq,39309789.0,Asia,107.3702024
11/17/2020,2390,42,Iraq,39309789.0,Asia,108.9830322
11/16/2020,2237,47,Iraq,39309789.0,Asia,111.5854374
11/15/2020,2419,43,Iraq,39309789.0,Asia,112.6564175
11/14/2020,2690,48,Iraq,39309789.0,Asia,111.58289350000001
11/13/2020,3298,50,Iraq,39309789.0,Asia,112.0611459
12/11/2020,3198,50,Iraq,39309789.0,Asia,113.3483571
11/11/2020,3577,52,Iraq,39309789.0,Asia,115.49794890000001
10/11/2020,3184,53,Iraq,39309789.0,Asia,117.87140349999999
09/11/2020,2530,44,Iraq,39309789.0,Asia,119.1611586
08/11/2020,2880,39,Iraq,39309789.0,Asia,119.22221210000001
07/11/2020,3568,69,Iraq,39309789.0,Asia,120.0464342
06/11/2020,3701,47,Iraq,39309789.0,Asia,120.59845959999998
05/11/2020,3574,60,Iraq,39309789.0,Asia,121.10215090000001
04/11/2020,3595,51,Iraq,39309789.0,Asia,121.3387332
03/11/2020,3413,51,Iraq,39309789.0,Asia,122.16549930000001
02/11/2020,2658,56,Iraq,39309789.0,Asia,123.77069740000002
01/11/2020,1997,48,Iraq,39309789.0,Asia,124.9205382
10/31/2020,2878,47,Iraq,39309789.0,Asia,128.0342665
10/30/2020,3804,45,Iraq,39309789.0,Asia,129.6191135
10/29/2020,4043,46,Iraq,39309789.0,Asia,129.0670881
10/28/2020,4510,53,Iraq,39309789.0,Asia,128.59392350000002
10/27/2020,3691,48,Iraq,39309789.0,Asia,127.095569
10/26/2020,2554,55,Iraq,39309789.0,Asia,125.60993400000001
10/25/2020,3204,55,Iraq,39309789.0,Asia,124.72465829999999
10/24/2020,3785,48,Iraq,39309789.0,Asia,122.5369081
10/23/2020,3899,47,Iraq,39309789.0,Asia,121.08434369999999
10/22/2020,3667,52,Iraq,39309789.0,Asia,120.125295
10/21/2020,3920,49,Iraq,39309789.0,Asia,120.77653229999999
10/20/2020,4044,63,Iraq,39309789.0,Asia,121.417594
10/19/2020,3110,56,Iraq,39309789.0,Asia,120.81723459999999
10/18/2020,3221,56,Iraq,39309789.0,Asia,121.0716242
10/17/2020,3501,56,Iraq,39309789.0,Asia,122.21892109999999
10/16/2020,3587,65,Iraq,39309789.0,Asia,125.4852831
10/15/2020,3857,51,Iraq,39309789.0,Asia,127.79005249999999
10/14/2020,3921,58,Iraq,39309789.0,Asia,129.9116614
10/13/2020,3107,60,Iraq,39309789.0,Asia,131.9544096
12/10/2020,2206,62,Iraq,39309789.0,Asia,134.5212003
11/10/2020,2344,55,Iraq,39309789.0,Asia,137.7646672
10/10/2020,3214,52,Iraq,39309789.0,Asia,142.66421019999999
09/10/2020,3522,79,Iraq,39309789.0,Asia,146.17224219999997
08/10/2020,3923,73,Iraq,39309789.0,Asia,148.5863992
07/10/2020,4172,67,Iraq,39309789.0,Asia,151.46608899999998
06/10/2020,3808,65,Iraq,39309789.0,Asia,152.8703194
05/10/2020,3210,52,Iraq,39309789.0,Asia,152.90339
04/10/2020,3672,49,Iraq,39309789.0,Asia,153.48339819999998
03/10/2020,4785,67,Iraq,39309789.0,Asia,154.08121369999998
02/10/2020,4493,50,Iraq,39309789.0,Asia,152.8601438
01/10/2020,4691,59,Iraq,39309789.0,Asia,152.43531330000002
09/30/2020,4724,70,Iraq,39309789.0,Asia,151.5856521
09/29/2020,4116,62,Iraq,39309789.0,Asia,150.3137043
09/28/2020,3481,55,Iraq,39309789.0,Asia,150.44853080000001
09/27/2020,4270,68,Iraq,39309789.0,Asia,150.5757256
09/26/2020,4593,68,Iraq,39309789.0,Asia,150.1585267
09/25/2020,4471,45,Iraq,39309789.0,Asia,149.2961461
09/24/2020,5055,72,Iraq,39309789.0,Asia,149.61667690000002
09/23/2020,4724,57,Iraq,39309789.0,Asia,147.55103369999998
09/22/2020,3821,70,Iraq,39309789.0,Asia,147.9834959
09/21/2020,3438,64,Iraq,39309789.0,Asia,149.2376365
09/20/2020,3907,83,Iraq,39309789.0,Asia,149.7794862
09/19/2020,4305,76,Iraq,39309789.0,Asia,151.6543373
09/18/2020,4326,84,Iraq,39309789.0,Asia,153.513925
09/17/2020,4357,82,Iraq,39309789.0,Asia,154.60525619999999
09/16/2020,4224,80,Iraq,39309789.0,Asia,153.55971509999998
09/15/2020,4169,72,Iraq,39309789.0,Asia,151.4737207
09/14/2020,3531,73,Iraq,39309789.0,Asia,150.4256357
09/13/2020,4106,60,Iraq,39309789.0,Asia,150.9344148
12/09/2020,4254,67,Iraq,39309789.0,Asia,150.24247519999997
11/09/2020,4597,82,Iraq,39309789.0,Asia,150.04659530000004
10/09/2020,4243,75,Iraq,39309789.0,Asia,147.64007
09/09/2020,4894,68,Iraq,39309789.0,Asia,146.6072484
08/09/2020,4314,77,Iraq,39309789.0,Asia,144.23633769999998
07/09/2020,3651,90,Iraq,39309789.0,Asia,142.5319276
06/09/2020,4644,63,Iraq,39309789.0,Asia,141.6161252
05/09/2020,5036,84,Iraq,39309789.0,Asia,139.88882009999998
04/09/2020,4755,74,Iraq,39309789.0,Asia,137.9859861
03/09/2020,3946,78,Iraq,39309789.0,Asia,136.05262549999998
02/09/2020,3404,81,Iraq,39309789.0,Asia,136.4265781
01/09/2020,3757,83,Iraq,39309789.0,Asia,139.40802380000002
08/31/2020,3731,68,Iraq,39309789.0,Asia,137.9961617
08/30/2020,3834,77,Iraq,39309789.0,Asia,139.56574530000003
08/29/2020,4177,74,Iraq,39309789.0,Asia,140.7333934
08/28/2020,3651,72,Iraq,39309789.0,Asia,140.3161945
08/27/2020,3837,72,Iraq,39309789.0,Asia,140.79953469999998
08/26/2020,3962,77,Iraq,39309789.0,Asia,139.79215200000002
08/25/2020,3644,91,Iraq,39309789.0,Asia,138.3523071
08/24/2020,3291,75,Iraq,39309789.0,Asia,137.94528380000003
08/23/2020,3965,70,Iraq,39309789.0,Asia,136.5079828
08/22/2020,4288,75,Iraq,39309789.0,Asia,134.87988959999998
08/21/2020,3995,87,Iraq,39309789.0,Asia,132.7760879
08/20/2020,4093,85,Iraq,39309789.0,Asia,130.3644749
08/19/2020,4576,82,Iraq,39309789.0,Asia,127.16171029999998
08/18/2020,3202,94,Iraq,39309789.0,Asia,122.73533190000002
08/17/2020,4348,75,Iraq,39309789.0,Asia,121.5473327
08/16/2020,4293,76,Iraq,39309789.0,Asia,116.71138710000001
08/15/2020,4013,68,Iraq,39309789.0,Asia,111.11990449999999
08/14/2020,3841,53,Iraq,39309789.0,Asia,109.42312609999999
08/13/2020,3441,57,Iraq,39309789.0,Asia,107.1895858
12/08/2020,3396,67,Iraq,39309789.0,Asia,105.9863232
11/08/2020,3484,72,Iraq,39309789.0,Asia,104.3353349
10/08/2020,2726,82,Iraq,39309789.0,Asia,101.9669681
09/08/2020,3325,74,Iraq,39309789.0,Asia,101.2877479
08/08/2020,3461,75,Iraq,39309789.0,Asia,100.1099243
07/08/2020,3047,67,Iraq,39309789.0,Asia,97.62708215
06/08/2020,2834,77,Iraq,39309789.0,Asia,95.88196976
05/08/2020,2836,83,Iraq,39309789.0,Asia,95.55635112
04/08/2020,2735,66,Iraq,39309789.0,Asia,94.61510974
03/08/2020,2447,63,Iraq,39309789.0,Asia,93.16000144
02/08/2020,2095,64,Iraq,39309789.0,Asia,92.81148774
01/08/2020,3346,70,Iraq,39309789.0,Asia,92.69446855
07/31/2020,2963,68,Iraq,39309789.0,Asia,89.32889464
07/30/2020,2968,68,Iraq,39309789.0,Asia,87.59395783
07/29/2020,2747,77,Iraq,39309789.0,Asia,85.41129539
07/28/2020,2553,96,Iraq,39309789.0,Asia,83.56697107
07/27/2020,2459,78,Iraq,39309789.0,Asia,82.74274889
07/26/2020,2862,72,Iraq,39309789.0,Asia,82.36879623
07/25/2020,2485,90,Iraq,39309789.0,Asia,82.04317759
07/24/2020,2361,80,Iraq,39309789.0,Asia,82.96661170000002
07/23/2020,2706,92,Iraq,39309789.0,Asia,82.48072764
07/22/2020,2466,81,Iraq,39309789.0,Asia,82.56976398
07/21/2020,2163,88,Iraq,39309789.0,Asia,82.46800816
07/20/2020,2310,90,Iraq,39309789.0,Asia,81.53439847
07/19/2020,2049,75,Iraq,39309789.0,Asia,81.06377778
07/18/2020,2023,94,Iraq,39309789.0,Asia,81.78878803
07/17/2020,2281,90,Iraq,39309789.0,Asia,82.52397386
07/16/2020,2110,87,Iraq,39309789.0,Asia,82.27721599
07/15/2020,2022,95,Iraq,39309789.0,Asia,83.05310415
07/14/2020,2229,100,Iraq,39309789.0,Asia,82.89029483
07/13/2020,2312,95,Iraq,39309789.0,Asia,81.66922494
12/07/2020,2734,95,Iraq,39309789.0,Asia,81.23167489
11/07/2020,2848,78,Iraq,39309789.0,Asia,79.5399843
10/07/2020,2170,103,Iraq,39309789.0,Asia,77.52013118
09/07/2020,2741,94,Iraq,39309789.0,Asia,78.19935131
08/07/2020,2426,118,Iraq,39309789.0,Asia,76.82310378
07/07/2020,1796,94,Iraq,39309789.0,Asia,75.29676641
06/07/2020,2125,105,Iraq,39309789.0,Asia,75.32729316
05/07/2020,2334,106,Iraq,39309789.0,Asia,74.10876716
04/07/2020,2312,102,Iraq,39309789.0,Asia,72.92839959
03/07/2020,2184,110,Iraq,39309789.0,Asia,71.20618226
02/07/2020,2415,107,Iraq,39309789.0,Asia,69.37203352
01/07/2020,1958,104,Iraq,39309789.0,Asia,67.18173939
06/30/2020,1749,83,Iraq,39309789.0,Asia,65.7240872
06/29/2020,2140,96,Iraq,39309789.0,Asia,64.08836232
06/28/2020,2069,101,Iraq,39309789.0,Asia,61.84719028
06/27/2020,2054,122,Iraq,39309789.0,Asia,59.58566707
06/26/2020,2437,107,Iraq,39309789.0,Asia,57.14607117
06/25/2020,2200,79,Iraq,39309789.0,Asia,54.15444993
06/24/2020,1826,84,Iraq,39309789.0,Asia,51.47318394
06/23/2020,1808,67,Iraq,39309789.0,Asia,48.830076399999996
06/22/2020,1646,87,Iraq,39309789.0,Asia,47.06715673
06/21/2020,1870,88,Iraq,39309789.0,Asia,46.10556419
06/20/2020,1635,69,Iraq,39309789.0,Asia,44.5334367
06/19/2020,1463,83,Iraq,39309789.0,Asia,42.93332635
06/18/2020,1554,61,Iraq,39309789.0,Asia,40.92110492
06/17/2020,1385,60,Iraq,39309789.0,Asia,38.95467361
06/16/2020,1106,45,Iraq,39309789.0,Asia,36.75166
06/15/2020,1259,58,Iraq,39309789.0,Asia,35.02944267
06/14/2020,1180,53,Iraq,39309789.0,Asia,32.48809094
06/13/2020,1095,39,Iraq,39309789.0,Asia,30.26472617
12/06/2020,1261,31,Iraq,39309789.0,Asia,28.53742105
11/06/2020,1146,34,Iraq,39309789.0,Asia,26.14870306
10/06/2020,787,22,Iraq,39309789.0,Asia,23.96349673
09/06/2020,1115,24,Iraq,39309789.0,Asia,22.51093233
08/06/2020,1268,28,Iraq,39309789.0,Asia,20.0891437
07/06/2020,1252,33,Iraq,39309789.0,Asia,17.36463149
06/06/2020,1006,14,Iraq,39309789.0,Asia,14.96319403
05/06/2020,672,15,Iraq,39309789.0,Asia,12.62535395
04/06/2020,781,21,Iraq,39309789.0,Asia,11.30507213
03/06/2020,519,20,Iraq,39309789.0,Asia,9.60574986
02/06/2020,429,10,Iraq,39309789.0,Asia,8.43047008
