Country,Total Tests,Daily Tests,date
united-states,67228666,790197,08/08/2020
united-states,68032289,803623,08/09/2020
united-states,72207393,618621,08/09/2020
united-states,68773733,741444,08/10/2020
united-states,72970381,762988,08/10/2020
united-states,69619107,845374,08/11/2020
united-states,73853651,883270,08/11/2020
united-states,74852634,998983,08/12/2020
united-states,70432985,813878,08/12/2020
united-states,75812036,959402,08/13/2020
united-states,71387551,954566,08/13/2020
united-states,72378356,990805,08/14/2020
united-states,76760083,948047,08/14/2020
united-states,77514715,754632,08/15/2020
united-states,73271712,893356,08/15/2020
united-states,74057003,785291,08/16/2020
united-states,78068916,554201,08/16/2020
united-states,78728618,659702,08/17/2020
united-states,74759648,702645,08/17/2020
united-states,75531749,772101,08/18/2020
united-states,79611012,882394,08/18/2020
united-states,76363909,832160,08/19/2020
united-states,80590172,979160,08/19/2020
united-states,81566301,976129,08/20/2020
united-states,77228267,864358,08/20/2020
united-states,78143757,915490,08/21/2020
united-states,82508314,942013,08/21/2020
united-states,83286818,778504,08/22/2020
united-states,79053359,909602,08/22/2020
united-states,83836661,549843,08/23/2020
united-states,79779040,725681,08/23/2020
united-states,84488052,651391,08/24/2020
united-states,80493916,714876,08/24/2020
united-states,81235996,742080,08/25/2020
united-states,85370851,882799,08/25/2020
united-states,82009882,773886,08/26/2020
united-states,86365220,994369,08/26/2020
united-states,87360233,995013,08/27/2020
united-states,82867506,857624,08/27/2020
united-states,88322666,962433,08/28/2020
united-states,83806005,938499,08/28/2020
united-states,89104740,782074,08/29/2020
united-states,84753105,947100,08/29/2020
united-states,85576484,823379,08/30/2020
united-states,89713360,608620,08/30/2020
united-states,90364217,650857,08/31/2020
united-states,86257183,680699,08/31/2020
united-states,87053676,796493,09/01/2020
united-states,91248581,884364,09/01/2020
united-states,92245164,996583,09/02/2020
united-states,87849835,796159,09/02/2020
united-states,88759608,909773,09/03/2020
united-states,93255408,1010244,09/03/2020
united-states,94295125,1039717,09/04/2020
united-states,89848617,1089009,09/04/2020
united-states,95090528,795403,09/05/2020
united-states,90842066,993449,09/05/2020
united-states,91606699,764633,09/06/2020
united-states,95649266,558738,09/06/2020
united-states,96054679,405413,09/07/2020
united-states,92277584,670885,09/07/2020
united-states,92824171,546587,09/08/2020
united-states,96699829,645150,09/08/2020
united-states,97626111,926282,09/09/2020
united-states,93574904,750733,09/09/2020
united-states,94396098,821194,09/10/2020
united-states,98687739,1061628,09/10/2020
united-states,95333520,937422,09/11/2020
united-states,99761776,1074037,09/11/2020
united-states,100610644,848868,09/12/2020
united-states,96354031,1020511,09/12/2020
united-states,97146765,792734,09/13/2020
united-states,101228861,618217,09/13/2020
united-states,97967863,821098,09/14/2020
united-states,101924164,695303,09/14/2020
united-states,98820326,852463,09/15/2020
united-states,102892327,968163,09/15/2020
united-states,104009252,1116925,09/16/2020
united-states,99659830,839504,09/16/2020
united-states,105136534,1127282,09/17/2020
united-states,100649772,989942,09/17/2020
united-states,106334508,1197974,09/18/2020
united-states,101744340,1094568,09/18/2020
united-states,107248251,913743,09/19/2020
united-states,102914279,1169939,09/19/2020
united-states,103908462,994183,09/20/2020
united-states,107858731,610480,09/20/2020
united-states,104658853,750391,09/21/2020
united-states,108590616,731885,09/21/2020
united-states,105575963,917110,09/22/2020
united-states,109589048,998432,09/22/2020
united-states,106589328,1013365,09/23/2020
united-states,110757760,1168712,09/23/2020
united-states,107599563,1010235,09/24/2020
united-states,111926390,1168630,09/24/2020
united-states,108750996,1151433,09/25/2020
united-states,113028454,1102064,09/25/2020
united-states,109892390,1141394,09/26/2020
united-states,113940372,911918,09/26/2020
united-states,114524867,584495,09/27/2020
united-states,110825158,932768,09/27/2020
united-states,111814866,989708,09/28/2020
united-states,115176964,652097,09/28/2020
united-states,116145845,968881,09/29/2020
united-states,112808920,994054,09/29/2020
united-states,117332134,1186289,09/30/2020
united-states,113785247,976327,09/30/2020
united-states,114802106,1016859,10/01/2020
united-states,118522075,1189941,10/01/2020
united-states,119685070,1162995,10/02/2020
united-states,116018271,1216165,10/02/2020
united-states,120640538,955468,10/03/2020
united-states,117144472,1126201,10/03/2020
united-states,118171254,1026782,10/04/2020
united-states,121274830,634292,10/04/2020
united-states,122068744,793914,10/05/2020
united-states,119108832,937578,10/05/2020
united-states,120063263,954431,10/06/2020
united-states,123273558,1204814,10/06/2020
united-states,121144780,1081517,10/07/2020
united-states,124649349,1375791,10/07/2020
united-states,126041177,1391828,10/08/2020
united-states,122370156,1225376,10/08/2020
united-states,123640624,1270468,10/09/2020
united-states,127401531,1360354,10/09/2020
united-states,124945540,1304916,10/10/2020
united-states,128477450,1075919,10/10/2020
united-states,129213122,735672,10/11/2020
united-states,126047327,1101787,10/11/2020
united-states,130004142,791020,10/12/2020
united-states,126997442,950115,10/12/2020
united-states,128087765,1090323,10/13/2020
united-states,131040360,1036218,10/13/2020
united-states,132240730,1200370,10/14/2020
united-states,129202250,1114485,10/14/2020
united-states,130384991,1182741,10/15/2020
united-states,133496927,1256197,10/15/2020
united-states,131632324,1247333,10/16/2020
united-states,134789321,1292394,10/16/2020
united-states,135875233,1085912,10/17/2020
united-states,132959350,1327026,10/17/2020
united-states,136628445,753212,10/18/2020
united-states,134033783,1074433,10/18/2020
united-states,135134699,1100916,10/19/2020
united-states,137474908,846463,10/19/2020
united-states,136169147,1034448,10/20/2020
united-states,138711592,1236684,10/20/2020
united-states,140145037,1433445,10/21/2020
united-states,137225039,1055892,10/21/2020
united-states,138530912,1305873,10/22/2020
united-states,141636600,1491563,10/22/2020
united-states,139975458,1444546,10/23/2020
united-states,143072651,1436051,10/23/2020
united-states,144214539,1141888,10/24/2020
united-states,141345728,1370270,10/24/2020
united-states,144988641,774102,10/25/2020
united-states,142568166,1222438,10/25/2020
united-states,145917489,928848,10/26/2020
united-states,143699837,1131671,10/26/2020
united-states,144850382,1150545,10/27/2020
united-states,147219755,1302266,10/27/2020
united-states,148662401,1442646,10/28/2020
united-states,146000927,1150545,10/28/2020
united-states,150100784,1438383,10/29/2020
united-states,147454034,1453107,10/29/2020
united-states,151586263,1485479,10/30/2020
united-states,148877265,1423231,10/30/2020
united-states,150350683,1473418,10/31/2020
united-states,152784558,1198295,10/31/2020
united-states,151510611,1159928,11/01/2020
united-states,153665129,880571,11/01/2020
united-states,152749506,1238895,11/02/2020
united-states,154657608,992479,11/02/2020
united-states,155988146,1330538,11/03/2020
united-states,154019096,1269590,11/03/2020
united-states,157573043,1584897,11/04/2020
united-states,155337661,1318565,11/04/2020
united-states,159220922,1647879,11/05/2020
united-states,156898859,1561198,11/05/2020
united-states,158671974,1773115,11/06/2020
united-states,160854867,1633945,11/06/2020
united-states,162275207,1420340,11/07/2020
united-states,160218225,1546251,11/07/2020
united-states,161484454,1266229,11/08/2020
united-states,163258984,983777,11/08/2020
united-states,164448903,1189919,11/09/2020
united-states,162799011,1314557,11/09/2020
united-states,165937579,1488676,11/10/2020
united-states,164186069,1387058,11/10/2020
united-states,165689852,1503783,11/11/2020
united-states,167661722,1724143,11/11/2020
united-states,169463829,1802107,11/12/2020
united-states,167297601,1607749,11/12/2020
united-states,171321472,1857643,11/13/2020
united-states,169040294,1742693,11/13/2020
united-states,170826415,1786121,11/14/2020
united-states,172898867,1577395,11/14/2020
united-states,172453060,1626645,11/15/2020
united-states,174076854,1177987,11/15/2020
united-states,173937827,1484767,11/16/2020
united-states,175524727,1447873,11/16/2020
united-states,175572258,1634431,11/17/2020
united-states,177367235,1842508,11/17/2020
united-states,179411638,2044403,11/18/2020
united-states,177273511,1701253,11/18/2020
united-states,181433426,2021788,11/19/2020
united-states,179119014,1845503,11/19/2020
united-states,183522738,2089312,11/20/2020
united-states,181124111,2005097,11/20/2020
united-states,185326460,1803722,11/21/2020
united-states,183264794,2140683,11/21/2020
united-states,185083734,1818940,11/22/2020
united-states,186721903,1395443,11/22/2020
united-states,186754950,1671216,11/23/2020
united-states,188357197,1635294,11/23/2020
united-states,188629060,1874110,11/24/2020
united-states,190256301,1899104,11/24/2020
united-states,192418786,2162485,11/25/2020
united-states,190510371,1881311,11/25/2020
united-states,191978311,1467940,11/26/2020
united-states,193891630,1472844,11/26/2020
united-states,195368071,1476441,11/27/2020
united-states,193949064,1970753,11/27/2020
united-states,195624447,1675383,11/28/2020
united-states,196681481,1313410,11/28/2020
united-states,196962066,1337619,11/29/2020
united-states,197821404,1139923,11/29/2020
united-states,199256668,1435264,11/30/2020
united-states,198482554,1520488,11/30/2020
united-states,199976895,1494341,12/01/2020
united-states,201054524,1797856,12/01/2020
united-states,203103863,2049339,12/02/2020
united-states,201565267,1588372,12/02/2020
united-states,203469601,1904334,12/03/2020
united-states,205217723,2113860,12/03/2020
united-states,207283879,2066156,12/04/2020
united-states,205388559,1918958,12/04/2020
united-states,208933889,1650010,12/05/2020
united-states,207695830,2307271,12/05/2020
united-states,209367049,1671219,12/06/2020
united-states,210206651,1272762,12/06/2020
united-states,211020578,1653529,12/07/2020
united-states,211704466,1497815,12/07/2020
united-states,212711677,1691099,12/08/2020
united-states,213560514,1856048,12/08/2020
united-states,215629974,2069460,12/09/2020
united-states,214546371,1834694,12/09/2020
united-states,216512464,1966093,12/10/2020
united-states,217750709,2120735,12/10/2020
united-states,219748990,1998281,12/11/2020
united-states,218482172,1969708,12/11/2020
united-states,220402327,1920155,12/12/2020
united-states,221431495,1682505,12/12/2020
united-states,222229883,1827556,12/13/2020
united-states,222647839,1216344,12/13/2020
united-states,224236388,2006505,12/14/2020
united-states,224124751,1476912,12/14/2020
united-states,226026485,1901734,12/15/2020
united-states,226074608,1838220,12/15/2020
united-states,228035215,2008730,12/16/2020
united-states,227914923,1840315,12/16/2020
united-states,229827830,1912907,12/17/2020
united-states,230026770,1991555,12/17/2020
united-states,232021581,2193751,12/18/2020
united-states,231984863,1958093,12/18/2020
united-states,233643337,1658474,12/19/2020
united-states,233881395,1859814,12/19/2020
united-states,235703333,1821938,12/20/2020
united-states,234882006,1238669,12/20/2020
united-states,236346369,1464363,12/21/2020
united-states,237678190,1974857,12/21/2020
united-states,238259838,1913469,12/22/2020
united-states,239448375,1770185,12/22/2020
united-states,240441794,2181956,12/23/2020
united-states,241240593,1792218,12/23/2020
united-states,242258066,1816272,12/24/2020
united-states,243272692,2032099,12/24/2020
united-states,244841164,1568472,12/25/2020
united-states,243307181,1049115,12/25/2020
united-states,244265013,957832,12/26/2020
united-states,246814782,1973618,12/26/2020
united-states,248210098,1395316,12/27/2020
united-states,245183693,918680,12/27/2020
united-states,249542647,1332549,12/28/2020
united-states,246422371,1238678,12/28/2020
united-states,250886653,1344006,12/29/2020
united-states,248220616,1798245,12/29/2020
united-states,252470849,1584196,12/30/2020
united-states,250359164,2138548,12/30/2020
united-states,252227359,1868195,12/31/2020
united-states,254269758,1798909,12/31/2020
united-states,255814521,1544763,01/01/2021
united-states,253436341,1208982,01/01/2021
united-states,254518970,1082629,01/02/2021
united-states,257749262,1934741,01/02/2021
united-states,259193926,1444664,01/03/2021
united-states,255530532,1011562,01/03/2021
united-states,256873930,1343398,01/04/2021
united-states,260706869,1512943,01/04/2021
united-states,258759334,1885404,01/05/2021
united-states,262428348,1721479,01/05/2021
united-states,261002903,2243569,01/06/2021
united-states,264079333,1650985,01/06/2021
united-states,266007692,1928359,01/07/2021
united-states,263191446,2188543,01/07/2021
united-states,265263293,2071847,01/08/2021
united-states,268153870,2146178,01/08/2021
united-states,266937875,1674582,01/09/2021
united-states,270292233,2138363,01/09/2021
united-states,268068537,1130662,01/10/2021
united-states,272343979,2051746,01/10/2021
united-states,274040254,1696275,01/11/2021
united-states,269530955,1462418,01/11/2021
united-states,275984689,1944435,01/12/2021
united-states,271466926,1935971,01/12/2021
united-states,273496531,2029605,01/13/2021
united-states,277813333,1828644,01/13/2021
united-states,275502097,2005566,01/14/2021
united-states,279861270,2047937,01/14/2021
united-states,277460182,1958085,01/15/2021
united-states,282171021,2309751,01/15/2021
united-states,284287769,2116748,01/16/2021
united-states,278979512,1519330,01/16/2021
united-states,280017401,1037889,01/17/2021
united-states,286204664,1916895,01/17/2021
united-states,281228023,1210622,01/18/2021
united-states,287976053,1771389,01/18/2021
united-states,282944511,1716488,01/19/2021
united-states,289614180,1638127,01/19/2021
united-states,284992933,2048422,01/20/2021
united-states,291436104,1821924,01/20/2021
united-states,293358314,1922210,01/21/2021
united-states,286964050,1971117,01/21/2021
united-states,288812100,1848050,01/22/2021
united-states,295380111,2021797,01/22/2021
united-states,297370526,1990415,01/23/2021
united-states,290296919,1484819,01/23/2021
united-states,299163507,1792981,01/24/2021
united-states,291265013,968094,01/24/2021
united-states,300794065,1630558,01/25/2021
united-states,292457902,1192889,01/25/2021
united-states,302528189,1734124,01/26/2021
united-states,294181177,1723275,01/26/2021
united-states,296175378,1994201,01/27/2021
united-states,304156632,1628443,01/27/2021
united-states,306093540,1936908,01/28/2021
united-states,298011453,1836075,01/28/2021
united-states,299773797,1762344,01/29/2021
united-states,308048928,1955388,01/29/2021
united-states,310188778,2139850,01/30/2021
united-states,301151754,1377957,01/30/2021
united-states,302071952,920198,01/31/2021
united-states,311914601,1725823,01/31/2021
united-states,313422313,1507712,02/01/2021
united-states,303075727,1003775,02/01/2021
united-states,314807860,1385547,02/02/2021
united-states,304655047,1579320,02/02/2021
united-states,316193041,1385181,02/03/2021
united-states,306462993,1807946,02/03/2021
united-states,308336185,1873192,02/04/2021
united-states,317857119,1664078,02/04/2021
united-states,319725629,1868510,02/05/2021
united-states,310104027,1767842,02/05/2021
united-states,311394015,1289988,02/06/2021
united-states,321614433,1888804,02/06/2021
united-states,323113363,1498930,02/07/2021
united-states,312198350,804335,02/07/2021
united-states,313202124,1003774,02/08/2021
united-states,324513437,1400074,02/08/2021
united-states,314826841,1624717,02/09/2021
united-states,326002060,1488623,02/09/2021
united-states,316387205,1560364,02/10/2021
united-states,327384823,1382763,02/10/2021
united-states,317745305,1358100,02/11/2021
united-states,329240834,1856011,02/11/2021
united-states,319096298,1350993,02/12/2021
united-states,331053493,1812659,02/12/2021
united-states,332811151,1757658,02/13/2021
united-states,320141387,1045089,02/13/2021
united-states,334250886,1439735,02/14/2021
united-states,320782737,641350,02/14/2021
united-states,321548433,765696,02/15/2021
united-states,335374555,1123669,02/15/2021
united-states,336428429,1053874,02/16/2021
united-states,322747589,1199156,02/16/2021
united-states,337726928,1298499,02/17/2021
united-states,324163946,1416357,02/17/2021
united-states,325508502,1344556,02/18/2021
united-states,339072845,1345917,02/18/2021
united-states,326805597,1297095,02/19/2021
united-states,340951011,1878166,02/19/2021
united-states,342241662,1290651,02/20/2021
