cases,deaths,Country,population,continent,"14 day cases/100,000",date
403,87,France,67012883.0,Europe,13.48397442,2020-06-10
211,54,France,67012883.0,Europe,13.29445862,2020-06-09
343,13,France,67012883.0,Europe,13.51381942,2020-06-08
579,31,France,67012883.0,Europe,13.17358634,2020-06-07
611,46,France,67012883.0,Europe,12.66771346,2020-06-06
767,44,France,67012883.0,Europe,12.35732538,2020-06-05
352,81,France,67012883.0,Europe,11.68730496,2020-06-04
-766,107,France,67012883.0,Europe,11.78579349,2020-06-03
338,31,France,67012883.0,Europe,13.71079647,2020-06-02
257,31,France,67012883.0,Europe,13.94060303,2020-06-01
1828,57,France,67012883.0,Europe,13.73616473,2020-05-31
597,52,France,67012883.0,Europe,11.56344818,2020-05-30
3325,66,France,67012883.0,Europe,11.51271167,2020-05-29
191,66,France,67012883.0,Europe,7.479158900000001,2020-05-28
276,98,France,67012883.0,Europe,7.95071001,2020-05-27
358,65,France,67012883.0,Europe,8.59536218,2020-05-26
115,35,France,67012883.0,Europe,8.74160272,2020-05-25
240,43,France,67012883.0,Europe,8.88187425,2020-05-24
403,74,France,67012883.0,Europe,9.16987857,2020-05-23
318,83,France,67012883.0,Europe,9.52652641,2020-05-22
418,110,France,67012883.0,Europe,9.99061628,2020-05-21
524,125,France,67012883.0,Europe,15.60893896,2020-05-20
492,186,France,67012883.0,Europe,16.47444418,2020-05-19
120,68,France,67012883.0,Europe,16.59979321,2020-05-18
372,88,France,67012883.0,Europe,16.88033628,2020-05-17
563,130,France,67012883.0,Europe,17.51006594,2020-05-16
622,351,France,67012883.0,Europe,17.5712482,2020-05-15
507,83,France,67012883.0,Europe,18.34274165,2020-05-14
708,348,France,67012883.0,Europe,19.98421706,2020-05-13
456,263,France,67012883.0,Europe,20.51695045,2020-05-12
209,70,France,67012883.0,Europe,21.61972348,2020-05-11
433,80,France,67012883.0,Europe,21.99577057,2020-05-10
642,243,France,67012883.0,Europe,23.64321499,2020-05-09
629,178,France,67012883.0,Europe,25.33095017,2020-05-08
4183,278,France,67012883.0,Europe,26.85901456,2020-05-07
1104,330,France,67012883.0,Europe,23.34327267,2020-05-06
576,306,France,67012883.0,Europe,25.67566001,2020-05-05
308,135,France,67012883.0,Europe,27.87672931,2020-05-04
794,166,France,67012883.0,Europe,28.58853275,2020-05-03
604,218,France,67012883.0,Europe,31.23727717,2020-05-02
1139,289,France,67012883.0,Europe,30.94031934,2020-05-01
1607,427,France,67012883.0,Europe,33.18167941,2020-04-30
1065,367,France,67012883.0,Europe,34.7127283,2020-04-29
1195,437,France,67012883.0,Europe,41.32638197,2020-04-28
461,242,France,67012883.0,Europe,43.53192803,2020-04-27
1537,369,France,67012883.0,Europe,45.25100047,2020-04-26
1773,389,France,67012883.0,Europe,47.60427931,2020-04-25
1653,516,France,67012883.0,Europe,51.43787054,2020-04-24
1827,544,France,67012883.0,Europe,55.36696578,2020-04-23
2667,531,France,67012883.0,Europe,58.43204806,2020-04-22
2051,547,France,67012883.0,Europe,60.08844598,2020-04-21
785,395,France,67012883.0,Europe,62.86552393,2020-04-20
2569,642,France,67012883.0,Europe,64.48909234,2020-04-19
405,761,France,67012883.0,Europe,67.02293349,2020-04-18
2641,753,France,67012883.0,Europe,74.22751831,2020-04-17
2633,1438,France,67012883.0,Europe,73.44408686,2020-04-16
5497,762,France,67012883.0,Europe,76.76882071,2020-04-15
2673,574,France,67012883.0,Europe,79.87419374,2020-04-14
1613,561,France,67012883.0,Europe,82.41549614,2020-04-13
3114,635,France,67012883.0,Europe,83.88685501,2020-04-12
4342,987,France,67012883.0,Europe,86.12075383,2020-04-11
4286,1341,France,67012883.0,Europe,85.32538437,2020-04-10
3881,541,France,67012883.0,Europe,84.78220524,2020-04-09
3777,1417,France,67012883.0,Europe,83.36456738,2020-04-08
3912,833,France,67012883.0,Europe,81.37838212,2020-04-07
1873,518,France,67012883.0,Europe,81.2679556,2020-04-06
4267,1053,France,67012883.0,Europe,80.79938898,2020-04-05
5233,2004,France,67012883.0,Europe,77.18814306,2020-04-04
2116,471,France,67012883.0,Europe,71.79216569,2020-04-03
4861,509,France,67012883.0,Europe,71.41164185,2020-04-02
7578,499,France,67012883.0,Europe,66.25293229,2020-04-01
4376,418,France,67012883.0,Europe,56.58165759,2020-03-31
2599,292,France,67012883.0,Europe,51.85719289,2020-03-30
4611,319,France,67012883.0,Europe,49.35767351,2020-03-29
3809,299,France,67012883.0,Europe,43.72741283,2020-03-28
3922,365,France,67012883.0,Europe,39.21484769,2020-03-27
2931,231,France,67012883.0,Europe,34.25013068,2020-03-26
2446,240,France,67012883.0,Europe,30.61799326,2020-03-25
3838,186,France,67012883.0,Europe,27.52306598,2020-03-24
1559,112,France,67012883.0,Europe,22.22259263,2020-03-23
1847,112,France,67012883.0,Europe,20.50799695,2020-03-22
1617,78,France,67012883.0,Europe,17.90551229,2020-03-21
1861,128,France,67012883.0,Europe,15.776071,2020-03-20
1404,69,France,67012883.0,Europe,13.2049236,2020-03-19
1097,27,France,67012883.0,Europe,11.21873834,2020-03-18
1210,21,France,67012883.0,Europe,9.63247619,2020-03-17
924,36,France,67012883.0,Europe,7.89848125,2020-03-16
838,12,France,67012883.0,Europe,6.56440941,2020-03-15
785,18,France,67012883.0,Europe,5.37807036,2020-03-14
595,13,France,67012883.0,Europe,4.23500657,2020-03-13
497,15,France,67012883.0,Europe,3.37845486,2020-03-12
372,3,France,67012883.0,Europe,2.64128317,2020-03-11
286,11,France,67012883.0,Europe,2.08915053,2020-03-10
410,9,France,67012883.0,Europe,1.66236692,2020-03-09
103,1,France,67012883.0,Europe,1.05054427,2020-03-08
190,2,France,67012883.0,Europe,0.89684248,2020-03-07
138,3,France,67012883.0,Europe,0.61331491,2020-03-06
73,0,France,67012883.0,Europe,0.40738435,2020-03-05
34,1,France,67012883.0,Europe,0.29845008,2020-03-04
48,1,France,67012883.0,Europe,0.24771356,2020-03-03
30,0,France,67012883.0,Europe,0.17608554,2020-03-02
43,0,France,67012883.0,Europe,0.13281028,2020-03-01
19,0,France,67012883.0,Europe,0.06864352,2020-02-29
21,0,France,67012883.0,Europe,0.04029076,2020-02-28
3,1,France,67012883.0,Europe,0.0089535,2020-02-27
2,0,France,67012883.0,Europe,0.00447675,2020-02-26
1,0,France,67012883.0,Europe,0.0089535,2020-02-17
5,0,France,67012883.0,Europe,0.011937999999999999,2020-02-08
81,0,Ghana,30417858.0,Africa,4.75049887,2020-12-14
195,1,Ghana,30417858.0,Africa,5.108841,2020-12-13
116,0,Ghana,30417858.0,Africa,4.97405176,2020-12-11
122,0,Ghana,30417858.0,Africa,4.59269683,2020-12-10
226,1,Ghana,30417858.0,Africa,4.32640589,2020-12-09
76,0,Ghana,30417858.0,Africa,4.60255946,2020-12-07
102,0,Ghana,30417858.0,Africa,4.35270623,2020-12-06
429,2,Ghana,30417858.0,Africa,4.81624972,2020-12-05
98,0,Ghana,30417858.0,Africa,4.24421733,2020-12-01
190,0,Ghana,30417858.0,Africa,4.75378641,2020-11-30
154,0,Ghana,30417858.0,Africa,4.4743453,2020-11-29
41,0,Ghana,30417858.0,Africa,6.32194417,2020-11-26
243,0,Ghana,30417858.0,Africa,6.18715493,2020-11-25
67,0,Ghana,30417858.0,Africa,5.71703635,2020-11-24
243,0,Ghana,30417858.0,Africa,6.47645866,2020-11-22
174,0,Ghana,30417858.0,Africa,6.05894077,2020-11-20
81,0,Ghana,30417858.0,Africa,7.41998335,2020-11-18
253,1,Ghana,30417858.0,Africa,7.15369241,2020-11-17
105,2,Ghana,30417858.0,Africa,6.5717974,2020-11-16
716,0,Ghana,30417858.0,Africa,6.45344587,2020-11-13
100,0,Ghana,30417858.0,Africa,5.02007735,2020-11-11
298,0,Ghana,30417858.0,Africa,4.97076421,2020-11-09
116,0,Ghana,30417858.0,Africa,3.99107656,2020-11-08
145,0,Ghana,30417858.0,Africa,4.10942809,2020-11-06
443,0,Ghana,30417858.0,Africa,3.8858752,2020-11-05
76,0,Ghana,30417858.0,Africa,2.72208516,2020-11-03
69,0,Ghana,30417858.0,Africa,2.93248788,2020-11-01
280,4,Ghana,30417858.0,Africa,2.89961246,2020-10-30
85,0,Ghana,30417858.0,Africa,2.44921914,2020-10-27
89,2,Ghana,30417858.0,Africa,2.25196659,2020-10-25
63,2,Ghana,30417858.0,Africa,2.01855108,2020-10-24
77,0,Ghana,30417858.0,Africa,1.9429376,2020-10-23
89,2,Ghana,30417858.0,Africa,2.07772684,2020-10-21
62,0,Ghana,30417858.0,Africa,1.78513556,2020-10-20
78,0,Ghana,30417858.0,Africa,1.58130793,2020-10-19
59,0,Ghana,30417858.0,Africa,1.41035572,2020-10-18
47,0,Ghana,30417858.0,Africa,1.69965946,2020-10-16
96,2,Ghana,30417858.0,Africa,2.11717735,2020-10-14
25,2,Ghana,30417858.0,Africa,1.80157327,2020-10-13
18,0,Ghana,30417858.0,Africa,2.57414575,2020-10-11
40,0,Ghana,30417858.0,Africa,2.51496999,2020-10-10
118,3,Ghana,30417858.0,Africa,2.38346829,2020-10-09
26,0,Ghana,30417858.0,Africa,2.71222254,2020-10-05
109,2,Ghana,30417858.0,Africa,3.04426433,2020-10-04
38,0,Ghana,30417858.0,Africa,2.75167305,2020-10-03
174,0,Ghana,30417858.0,Africa,3.29083001,2020-10-01
95,2,Ghana,30417858.0,Africa,2.89632492,2020-09-29
165,0,Ghana,30417858.0,Africa,3.13302797,2020-09-28
69,0,Ghana,30417858.0,Africa,2.9883761000000004,2020-09-25
37,2,Ghana,30417858.0,Africa,2.76153567,2020-09-24
54,0,Ghana,30417858.0,Africa,3.62944689,2020-09-23
58,0,Ghana,30417858.0,Africa,3.45191959,2020-09-22
127,0,Ghana,30417858.0,Africa,4.03381461,2020-09-21
20,2,Ghana,30417858.0,Africa,3.61629672,2020-09-20
143,1,Ghana,30417858.0,Africa,3.55054587,2020-09-19
59,0,Ghana,30417858.0,Africa,3.29083001,2020-09-18
54,0,Ghana,30417858.0,Africa,3.92861325,2020-09-16
167,8,Ghana,30417858.0,Africa,4.28366784,2020-09-15
46,1,Ghana,30417858.0,Africa,4.32640589,2020-09-13
75,2,Ghana,30417858.0,Africa,4.73077361,2020-09-12
301,0,Ghana,30417858.0,Africa,4.83926251,2020-09-10
235,0,Ghana,30417858.0,Africa,4.56968403,2020-09-08
64,3,Ghana,30417858.0,Africa,4.77351167,2020-09-05
55,4,Ghana,30417858.0,Africa,4.77679921,2020-09-04
198,0,Ghana,30417858.0,Africa,5.14171642,2020-09-03
162,0,Ghana,30417858.0,Africa,4.8228248,2020-09-02
93,0,Ghana,30417858.0,Africa,5.40800736,2020-09-01
87,6,Ghana,30417858.0,Africa,5.50005855,2020-08-31
169,0,Ghana,30417858.0,Africa,6.27263103,2020-08-30
108,0,Ghana,30417858.0,Africa,6.2003051,2020-08-29
124,0,Ghana,30417858.0,Africa,6.95643987,2020-08-27
95,7,Ghana,30417858.0,Africa,7.60408573,2020-08-26
117,2,Ghana,30417858.0,Africa,7.92297735,2020-08-25
180,0,Ghana,30417858.0,Africa,9.77057622,2020-08-23
65,0,Ghana,30417858.0,Africa,10.61218709,2020-08-22
166,5,Ghana,30417858.0,Africa,10.39849683,2020-08-21
101,8,Ghana,30417858.0,Africa,13.21263318,2020-08-20
340,9,Ghana,30417858.0,Africa,17.03275753,2020-08-19
121,8,Ghana,30417858.0,Africa,15.91499309,2020-08-18
322,0,Ghana,30417858.0,Africa,18.14065935,2020-08-17
147,0,Ghana,30417858.0,Africa,17.08207067,2020-08-16
216,8,Ghana,30417858.0,Africa,21.57285368,2020-08-15
122,0,Ghana,30417858.0,Africa,22.04297226,2020-08-14
321,8,Ghana,30417858.0,Africa,21.64189208,2020-08-13
192,0,Ghana,30417858.0,Africa,23.006222199999996,2020-08-12
209,0,Ghana,30417858.0,Africa,24.94587226,2020-08-11
470,9,Ghana,30417858.0,Africa,26.4121162,2020-08-10
436,0,Ghana,30417858.0,Africa,28.54244372,2020-08-09
1022,7,Ghana,30417858.0,Africa,31.99107577,2020-08-07
1263,8,Ghana,30417858.0,Africa,30.91276184,2020-08-06
798,9,Ghana,30417858.0,Africa,30.84372345,2020-08-04
1513,0,Ghana,30417858.0,Africa,32.72419774,2020-08-02
359,7,Ghana,30417858.0,Africa,29.35446671,2020-08-01
736,7,Ghana,30417858.0,Africa,31.92861246,2020-07-30
782,0,Ghana,30417858.0,Africa,30.96207498,2020-07-29
655,0,Ghana,30417858.0,Africa,28.39121676,2020-07-28
1118,7,Ghana,30417858.0,Africa,27.78302141,2020-07-27
794,0,Ghana,30417858.0,Africa,24.99518539,2020-07-26
691,8,Ghana,30417858.0,Africa,23.74591926,2020-07-25
694,0,Ghana,30417858.0,Africa,22.69390567,2020-07-24
683,0,Ghana,30417858.0,Africa,22.51966591,2020-07-23
559,0,Ghana,30417858.0,Africa,23.08183568,2020-07-22
763,5,Ghana,30417858.0,Africa,24.17329978,2020-07-21
607,3,Ghana,30417858.0,Africa,24.926147,2020-07-20
488,1,Ghana,30417858.0,Africa,25.22202582,2020-07-19
447,5,Ghana,30417858.0,Africa,23.617705100000002,2020-07-18
695,0,Ghana,30417858.0,Africa,26.27075187,2020-07-17
442,0,Ghana,30417858.0,Africa,23.98590986,2020-07-16
470,0,Ghana,30417858.0,Africa,25.10696184,2020-07-14
270,4,Ghana,30417858.0,Africa,23.56181688,2020-07-13
414,0,Ghana,30417858.0,Africa,25.69871948,2020-07-12
371,6,Ghana,30417858.0,Africa,26.30033975,2020-07-11
641,0,Ghana,30417858.0,Africa,26.26746433,2020-07-10
854,0,Ghana,30417858.0,Africa,25.67241914,2020-07-09
891,0,Ghana,30417858.0,Africa,24.32781427,2020-07-08
992,7,Ghana,30417858.0,Africa,22.75965651,2020-07-07
697,5,Ghana,30417858.0,Africa,19.49841439,2020-07-06
1254,0,Ghana,30417858.0,Africa,20.33345017,2020-07-04
393,5,Ghana,30417858.0,Africa,18.22613545,2020-07-02
390,0,Ghana,30417858.0,Africa,18.23928562,2020-07-01
920,9,Ghana,30417858.0,Africa,17.70999128,2020-06-29
597,0,Ghana,30417858.0,Africa,16.46730023,2020-06-28
361,8,Ghana,30417858.0,Africa,15.50405029,2020-06-27
460,0,Ghana,30417858.0,Africa,16.81577973,2020-06-26
445,0,Ghana,30417858.0,Africa,15.30351019,2020-06-25
414,10,Ghana,30417858.0,Africa,14.35669796,2020-06-24
443,0,Ghana,30417858.0,Africa,14.84654179,2020-06-22
508,15,Ghana,30417858.0,Africa,13.96876795,2020-06-21
274,4,Ghana,30417858.0,Africa,13.26523386,2020-06-20
339,0,Ghana,30417858.0,Africa,13.29482175,2020-06-19
397,8,Ghana,30417858.0,Africa,13.28824666,2020-06-18
229,4,Ghana,30417858.0,Africa,12.80826546,2020-06-17
542,3,Ghana,30417858.0,Africa,12.80169038,2020-06-15
304,3,Ghana,30417858.0,Africa,12.01268018,2020-06-14
760,0,Ghana,30417858.0,Africa,11.51297373,2020-06-13
157,0,Ghana,30417858.0,Africa,10.04344224,2020-06-11
291,0,Ghana,30417858.0,Africa,10.13878098,2020-06-10
272,4,Ghana,30417858.0,Africa,10.19795674,2020-06-09
176,0,Ghana,30417858.0,Africa,9.714688,2020-06-08
294,2,Ghana,30417858.0,Africa,9.35305833,2020-06-07
283,4,Ghana,30417858.0,Africa,8.38652084,2020-06-06
337,0,Ghana,30417858.0,Africa,7.88681438,2020-06-05
251,0,Ghana,30417858.0,Africa,7.49230929,2020-06-04
227,2,Ghana,30417858.0,Africa,7.23588097,2020-06-03
302,1,Ghana,30417858.0,Africa,7.67641167,2020-06-01
152,1,Ghana,30417858.0,Africa,6.68357384,2020-05-31
313,0,Ghana,30417858.0,Africa,6.502758999999999,2020-05-30
186,0,Ghana,30417858.0,Africa,6.22989298,2020-05-28
309,2,Ghana,30417858.0,Africa,6.54220951,2020-05-27
125,0,Ghana,30417858.0,Africa,6.93013953,2020-05-26
66,1,Ghana,30417858.0,Africa,7.95585278,2020-05-25
131,0,Ghana,30417858.0,Africa,8.56404813,2020-05-23
217,0,Ghana,30417858.0,Africa,11.16120668,2020-05-22
173,0,Ghana,30417858.0,Africa,10.44780997,2020-05-21
361,2,Ghana,30417858.0,Africa,11.10203092,2020-05-20
97,1,Ghana,30417858.0,Africa,11.72337645,2020-05-17
108,4,Ghana,30417858.0,Africa,11.71680136,2020-05-16
122,0,Ghana,30417858.0,Africa,11.36174677,2020-05-15
281,2,Ghana,30417858.0,Africa,12.28554621,2020-05-14
427,0,Ghana,30417858.0,Africa,11.36174677,2020-05-13
437,0,Ghana,30417858.0,Africa,10.35575878,2020-05-12
251,4,Ghana,30417858.0,Africa,9.81002673,2020-05-10
921,0,Ghana,30417858.0,Africa,8.98485357,2020-05-09
372,0,Ghana,30417858.0,Africa,6.36796976,2020-05-07
550,0,Ghana,30417858.0,Africa,5.51320872,2020-05-05
95,1,Ghana,30417858.0,Africa,4.3888692,2020-05-03
403,1,Ghana,30417858.0,Africa,4.71104836,2020-05-01
121,5,Ghana,30417858.0,Africa,3.40260646,2020-04-29
271,1,Ghana,30417858.0,Africa,3.23494179,2020-04-27
125,1,Ghana,30417858.0,Africa,2.96207576,2020-04-25
112,0,Ghana,30417858.0,Africa,2.76482322,2020-04-23
208,0,Ghana,30417858.0,Africa,2.72208516,2020-04-20
193,1,Ghana,30417858.0,Africa,2.03827633,2020-04-19
5,0,Ghana,30417858.0,Africa,1.46624394,2020-04-16
70,0,Ghana,30417858.0,Africa,1.59117056,2020-04-15
158,0,Ghana,30417858.0,Africa,1.36104258,2020-04-13
30,2,Ghana,30417858.0,Africa,0.87777384,2020-04-12
65,0,Ghana,30417858.0,Africa,0.80873545,2020-04-10
26,1,Ghana,30417858.0,Africa,0.8054479,2020-04-09
73,0,Ghana,30417858.0,Africa,0.85476104,2020-04-07
9,0,Ghana,30417858.0,Africa,0.6344957,2020-04-05
1,0,Ghana,30417858.0,Africa,0.62134553,2020-04-04
9,0,Ghana,30417858.0,Africa,0.6344957,2020-04-03
43,0,Ghana,30417858.0,Africa,0.61805798,2020-04-02
11,0,Ghana,30417858.0,Africa,0.49313137,2020-03-30
4,2,Ghana,30417858.0,Africa,0.4569684,2020-03-29
5,0,Ghana,30417858.0,Africa,0.44381823,2020-03-28
64,0,Ghana,30417858.0,Africa,0.43395561,2020-03-27
1012,14,Iraq,39309789.0,Asia,61.55973007,2020-12-14
1022,16,Iraq,39309789.0,Asia,63.09115523,2020-12-13
1347,23,Iraq,39309789.0,Asia,64.57679027,2020-12-12
1380,25,Iraq,39309789.0,Asia,67.62437723,2020-12-11
1735,24,Iraq,39309789.0,Asia,70.43029409,2020-12-10
2123,17,Iraq,39309789.0,Asia,72.21865271,2020-12-09
1815,28,Iraq,39309789.0,Asia,72.64857107,2020-12-08
1680,21,Iraq,39309789.0,Asia,73.46516157,2020-12-07
1898,24,Iraq,39309789.0,Asia,73.68393659,2020-12-06
1855,26,Iraq,39309789.0,Asia,73.39902028,2020-12-05
2039,21,Iraq,39309789.0,Asia,75.14922047,2020-12-04
1961,34,Iraq,39309789.0,Asia,76.0014255,2020-12-03
2218,48,Iraq,39309789.0,Asia,76.988457,2020-12-02
2114,34,Iraq,39309789.0,Asia,78.87857144,2020-12-01
1614,24,Iraq,39309789.0,Asia,79.58068663,2020-11-30
1606,33,Iraq,39309789.0,Asia,81.16553359999999,2020-11-29
2545,42,Iraq,39309789.0,Asia,83.23372074,2020-11-28
2483,39,Iraq,39309789.0,Asia,83.60258561,2020-11-27
2438,55,Iraq,39309789.0,Asia,85.67586053,2020-11-26
2292,35,Iraq,39309789.0,Asia,87.60922120000001,2020-11-25
2136,38,Iraq,39309789.0,Asia,90.87812707,2020-11-24
1766,33,Iraq,39309789.0,Asia,93.54412968,2020-11-23
1786,42,Iraq,39309789.0,Asia,95.48766593,2020-11-22
2543,49,Iraq,39309789.0,Asia,98.27068774,2020-11-21
2374,39,Iraq,39309789.0,Asia,100.8781808,2020-11-20
2349,43,Iraq,39309789.0,Asia,104.2539302,2020-11-19
2961,40,Iraq,39309789.0,Asia,107.3702024,2020-11-18
2390,42,Iraq,39309789.0,Asia,108.9830322,2020-11-17
2237,47,Iraq,39309789.0,Asia,111.5854374,2020-11-16
2419,43,Iraq,39309789.0,Asia,112.6564175,2020-11-15
2690,48,Iraq,39309789.0,Asia,111.58289350000001,2020-11-14
3298,50,Iraq,39309789.0,Asia,112.0611459,2020-11-13
3198,50,Iraq,39309789.0,Asia,113.3483571,2020-11-12
3577,52,Iraq,39309789.0,Asia,115.49794890000001,2020-11-11
3184,53,Iraq,39309789.0,Asia,117.87140349999999,2020-11-10
2530,44,Iraq,39309789.0,Asia,119.1611586,2020-11-09
2880,39,Iraq,39309789.0,Asia,119.22221210000001,2020-11-08
3568,69,Iraq,39309789.0,Asia,120.0464342,2020-11-07
3701,47,Iraq,39309789.0,Asia,120.59845959999998,2020-11-06
3574,60,Iraq,39309789.0,Asia,121.10215090000001,2020-11-05
3595,51,Iraq,39309789.0,Asia,121.3387332,2020-11-04
3413,51,Iraq,39309789.0,Asia,122.16549930000001,2020-11-03
2658,56,Iraq,39309789.0,Asia,123.77069740000002,2020-11-02
1997,48,Iraq,39309789.0,Asia,124.9205382,2020-11-01
2878,47,Iraq,39309789.0,Asia,128.0342665,2020-10-31
3804,45,Iraq,39309789.0,Asia,129.6191135,2020-10-30
4043,46,Iraq,39309789.0,Asia,129.0670881,2020-10-29
4510,53,Iraq,39309789.0,Asia,128.59392350000002,2020-10-28
3691,48,Iraq,39309789.0,Asia,127.095569,2020-10-27
2554,55,Iraq,39309789.0,Asia,125.60993400000001,2020-10-26
3204,55,Iraq,39309789.0,Asia,124.72465829999999,2020-10-25
3785,48,Iraq,39309789.0,Asia,122.5369081,2020-10-24
3899,47,Iraq,39309789.0,Asia,121.08434369999999,2020-10-23
3667,52,Iraq,39309789.0,Asia,120.125295,2020-10-22
3920,49,Iraq,39309789.0,Asia,120.77653229999999,2020-10-21
4044,63,Iraq,39309789.0,Asia,121.417594,2020-10-20
3110,56,Iraq,39309789.0,Asia,120.81723459999999,2020-10-19
3221,56,Iraq,39309789.0,Asia,121.0716242,2020-10-18
3501,56,Iraq,39309789.0,Asia,122.21892109999999,2020-10-17
3587,65,Iraq,39309789.0,Asia,125.4852831,2020-10-16
3857,51,Iraq,39309789.0,Asia,127.79005249999999,2020-10-15
3921,58,Iraq,39309789.0,Asia,129.9116614,2020-10-14
3107,60,Iraq,39309789.0,Asia,131.9544096,2020-10-13
2206,62,Iraq,39309789.0,Asia,134.5212003,2020-10-12
2344,55,Iraq,39309789.0,Asia,137.7646672,2020-10-11
3214,52,Iraq,39309789.0,Asia,142.66421019999999,2020-10-10
3522,79,Iraq,39309789.0,Asia,146.17224219999997,2020-10-09
3923,73,Iraq,39309789.0,Asia,148.5863992,2020-10-08
4172,67,Iraq,39309789.0,Asia,151.46608899999998,2020-10-07
3808,65,Iraq,39309789.0,Asia,152.8703194,2020-10-06
3210,52,Iraq,39309789.0,Asia,152.90339,2020-10-05
3672,49,Iraq,39309789.0,Asia,153.48339819999998,2020-10-04
4785,67,Iraq,39309789.0,Asia,154.08121369999998,2020-10-03
4493,50,Iraq,39309789.0,Asia,152.8601438,2020-10-02
4691,59,Iraq,39309789.0,Asia,152.43531330000002,2020-10-01
4724,70,Iraq,39309789.0,Asia,151.5856521,2020-09-30
4116,62,Iraq,39309789.0,Asia,150.3137043,2020-09-29
3481,55,Iraq,39309789.0,Asia,150.44853080000001,2020-09-28
4270,68,Iraq,39309789.0,Asia,150.5757256,2020-09-27
